JayID,Sex,AgeKnown,NatalNest,FldgDate,LastObsDate,USFWBand,Difference,ClutchNum
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-GO,F,Y,CACT932,5/14/1993,5/14/2001,1453-63577,2922,2
Z-YO,F,Y,CACT932,5/14/1993,5/18/1998,1453-63578,1830,2
Z-YO,F,Y,CACT932,5/14/1993,5/18/1998,1453-63578,1830,2
Z-YO,F,Y,CACT932,5/14/1993,5/18/1998,1453-63578,1830,2
Z-LW,F,Y,MITA932,5/20/1993,4/14/1994,1453-63580,329,2
Z-LW,F,Y,MITA932,5/20/1993,4/14/1994,1453-63580,329,2
Z-AW,F,Y,MITA932,5/20/1993,12/12/1994,1453-63582,571,2
Z-AW,F,Y,MITA932,5/20/1993,12/12/1994,1453-63582,571,2
Z-YL,F,Y,FBYN932,5/23/1993,2/12/1996,1453-63586,995,2
Z-YL,F,Y,FBYN932,5/23/1993,2/12/1996,1453-63586,995,2
Z-LB,F,Y,RUSS931,5/20/1993,9/13/1997,1453-63588,1577,1?
Z-LB,F,Y,RUSS931,5/20/1993,9/13/1997,1453-63588,1577,1?
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-FO,F,Y,SLUM934,5/20/1993,6/15/2000,1453-63589,2583,2
Z-BL,F,Y,BEND933,5/25/1993,1/13/1995,1453-63591,598,2
Z-BL,F,Y,BEND933,5/25/1993,1/13/1995,1453-63591,598,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-PL,M,Y,BEND933,5/25/1993,8/10/2000,1453-63592,2634,2
Z-OL,M,Y,BEND933,5/25/1993,9/11/1995,1453-63593,839,2
Z-OL,M,Y,BEND933,5/25/1993,9/11/1995,1453-63593,839,2
Z-LL,F,Y,BEND933,5/25/1993,12/16/1993,1453-63594,205,2
Z-LL,F,Y,BEND933,5/25/1993,12/16/1993,1453-63594,205,2
Z-WF,F,Y,ELIN933,5/26/1993,2/15/2005,1453-63595,4283,2
Z-WF,F,Y,ELIN933,5/26/1993,2/15/2005,1453-63595,4283,2
Z-WF,F,Y,ELIN933,5/26/1993,2/15/2005,1453-63595,4283,2
Z-GF,F,Y,ELIN933,5/26/1993,8/11/1995,1453-63597,807,2
Z-GF,F,Y,ELIN933,5/26/1993,8/11/1995,1453-63597,807,2
Z-YF,M,Y,SIBR932,6/3/1993,1/13/1994,1453-63598,224,2
Z-YF,M,Y,SIBR932,6/3/1993,1/13/1994,1453-63598,224,2
Z-BF,M,Y,SIBR932,6/3/1993,3/17/1994,1453-63599,287,2
Z-BF,M,Y,SIBR932,6/3/1993,3/17/1994,1453-63599,287,2
Z-OF,F,Y,MUME932,6/3/1993,4/15/1995,1453-63656,681,2
Z-OF,F,Y,MUME932,6/3/1993,4/15/1995,1453-63656,681,2
Z-WA,M,Y,HICE932,6/6/1993,7/14/1994,1453-63661,403,2
Z-WA,M,Y,HICE932,6/6/1993,7/14/1994,1453-63661,403,2
Z-WA,M,Y,HICE932,6/6/1993,7/14/1994,1453-63661,403,2
Z-RA,F,Y,HICE932,6/6/1993,8/12/1994,1453-63662,432,2
Z-RA,F,Y,HICE932,6/6/1993,8/12/1994,1453-63662,432,2
Z-RA,F,Y,HICE932,6/6/1993,8/12/1994,1453-63662,432,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-GA,M,Y,HICE932,6/6/1993,7/15/2004,1453-63663,4057,2
Z-LP,M,Y,N7RD933,6/3/1993,4/15/1995,1453-63666,681,2
Z-LP,M,Y,N7RD933,6/3/1993,4/15/1995,1453-63666,681,2
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-FL,M,Y,PAST933,6/8/1993,10/10/2002,1453-63667,3411,3
Z-WP,F,Y,RIDG933,6/20/1993,9/16/1994,1453-63673,453,3
Z-WP,F,Y,RIDG933,6/20/1993,9/16/1994,1453-63673,453,3
Z-WG,M,Y,LOCK933,5/10/1993,12/13/1997,1453-63676,1678,3
Z-WG,M,Y,LOCK933,5/10/1993,12/13/1997,1453-63676,1678,3
Z-WG,M,Y,LOCK933,5/10/1993,12/13/1997,1453-63676,1678,3
Z-WG,M,Y,LOCK933,5/10/1993,12/13/1997,1453-63676,1678,3
Z-RG,M,Y,LOCK933,5/10/1993,11/10/1994,1453-63677,549,3
Z-GG,M,Y,LOCK933,5/10/1993,8/12/1994,1453-63678,459,3
Z-GG,M,Y,LOCK933,5/10/1993,8/12/1994,1453-63678,459,3
ZL-B,F,Y,RUSS941,4/19/1994,7/18/1995,1453-72715,455,1
ZL-B,F,Y,RUSS941,4/19/1994,7/18/1995,1453-72715,455,1
ZY-R,F,Y,EQUS941,4/28/1994,2/12/1995,1453-72721,290,1
ZY-R,F,Y,EQUS941,4/28/1994,2/12/1995,1453-72721,290,1
ZP-G,F,Y,BNCH941,4/25/1994,2/12/2001,1453-72723,2485,1
ZP-G,F,Y,BNCH941,4/25/1994,2/12/2001,1453-72723,2485,1
ZP-G,F,Y,BNCH941,4/25/1994,2/12/2001,1453-72723,2485,1
ZP-G,F,Y,BNCH941,4/25/1994,2/12/2001,1453-72723,2485,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZO-G,M,Y,BNCH941,4/25/1994,6/12/1996,1453-72724,779,1
ZL-G,M,Y,BNCH941,4/25/1994,1/13/2000,1453-72725,2089,1
ZL-G,M,Y,BNCH941,4/25/1994,1/13/2000,1453-72725,2089,1
ZL-G,M,Y,BNCH941,4/25/1994,1/13/2000,1453-72725,2089,1
ZL-G,M,Y,BNCH941,4/25/1994,1/13/2000,1453-72725,2089,1
ZR-B,M,Y,SFLA942,4/26/1994,9/16/1994,1453-72729,143,1
ZR-B,M,Y,SFLA942,4/26/1994,9/16/1994,1453-72729,143,1
ZO-R,M,Y,LOOP941,4/27/1994,3/17/1998,1453-72734,1420,1
ZO-R,M,Y,LOOP941,4/27/1994,3/17/1998,1453-72734,1420,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZL-R,M,Y,SORA941,4/27/1994,5/14/2003,1453-72735,3304,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZY-B,M,Y,XRDS941,5/1/1994,4/18/2007,1453-72740,4735,1
ZA-W,M,Y,MUME942,5/1/1994,4/15/1996,1453-72743,715,1
ZA-W,M,Y,MUME942,5/1/1994,4/15/1996,1453-72743,715,1
ZL-W,M,Y,CACT941,5/6/1994,3/13/2001,1453-72748,2503,1
ZL-W,M,Y,CACT941,5/6/1994,3/13/2001,1453-72748,2503,1
