TERRYR,year_,InABS,TSF_months,TSF_years,CellCount,DateOfLastFire
BECK08,2008,FALSE,17,2,1082,11/9/2006
BECK08,2008,FALSE,18,2,209,10/11/2006
BECK08,2008,FALSE,86,7,35,2/18/2001
BECK08,2008,FALSE,105,9,2450,7/7/1999
BECK08,2008,FALSE,106,9,2,6/22/1999
BECK08,2008,FALSE,131,11,2,5/5/1997
BECK08,2008,FALSE,166,14,2,6/27/1994
BECK08,2008,FALSE,279,23,127,1/16/1985
BECK08,2008,FALSE,283,24,5,9/26/1984
BECK08,2008,FALSE,1299,108,131,1/2/1900
BIGL08,2008,TRUE,86,7,4306,2/12/2001
BIGL08,2008,TRUE,143,12,122,5/7/1996
BIGL08,2008,TRUE,413,35,1,11/7/1973
BIGL08,2008,TRUE,1299,108,17,1/2/1900
BINX08,2008,FALSE,14,1,2142,2/8/2007
BINX08,2008,FALSE,48,4,252,4/7/2004
BINX08,2008,FALSE,86,7,1862,2/12/2001
BINX08,2008,FALSE,1299,108,47,1/2/1900
BNCH08,2008,TRUE,9,1,278,7/20/2007
BNCH08,2008,TRUE,60,5,755,4/1/2003
BNCH08,2008,TRUE,105,9,470,7/20/1999
BNCH08,2008,TRUE,299,25,32,5/24/1983
BNCH08,2008,TRUE,1299,108,36,1/2/1900
BOBB08,2008,TRUE,9,1,2565,7/17/2007
BOBB08,2008,TRUE,35,3,2,5/10/2005
BOBB08,2008,TRUE,86,7,3939,2/18/2001
BOBB08,2008,TRUE,105,9,3350,7/7/1999
BOBB08,2008,TRUE,154,13,205,6/15/1995
BOBB08,2008,TRUE,164,14,171,8/1/1994
BOBB08,2008,TRUE,165,14,318,7/6/1994
BOBB08,2008,TRUE,217,18,91,3/26/1990
BOBB08,2008,TRUE,279,23,219,1/16/1985
BOBB08,2008,TRUE,375,31,3,1/21/1977
BOBB08,2008,TRUE,1299,108,177,1/2/1900
BUBO08,2008,TRUE,69,6,821,7/26/2002
BUBO08,2008,TRUE,70,6,358,6/11/2002
BUBO08,2008,TRUE,72,6,144,4/14/2002
BUBO08,2008,TRUE,86,7,2049,2/12/2001
BUBO08,2008,TRUE,105,9,97,7/19/1999
BUBO08,2008,TRUE,117,10,111,7/7/1998
BUBO08,2008,TRUE,227,19,49,5/22/1989
BUBO08,2008,TRUE,333,28,9,7/7/1980
BUBO08,2008,TRUE,1299,108,30,1/2/1900
CABS08,2008,TRUE,86,7,3488,2/12/2001
CABS08,2008,TRUE,133,11,31,3/18/1997
CABS08,2008,TRUE,217,18,2,3/28/1990
CABS08,2008,TRUE,398,33,32,2/13/1975
CABS08,2008,TRUE,1299,108,481,1/2/1900
CATE08,2008,FALSE,18,2,291,10/11/2006
CATE08,2008,FALSE,48,4,1642,4/7/2004
CATE08,2008,FALSE,86,7,3585,2/12/2001
CATE08,2008,FALSE,283,24,1,9/26/1984
CATE08,2008,FALSE,1299,108,177,1/2/1900
CHET08,2008,TRUE,8,1,3617,8/9/2007
CHET08,2008,TRUE,36,3,2137,4/6/2005
CHET08,2008,TRUE,130,11,54,6/6/1997
CHET08,2008,TRUE,130,11,50,6/17/1997
CHET08,2008,TRUE,184,16,77,12/7/1992
CHET08,2008,TRUE,194,16,1,2/10/1992
CHET08,2008,TRUE,202,17,1,6/4/1991
CHET08,2008,TRUE,204,17,31,4/9/1991
CHET08,2008,TRUE,209,18,3,11/6/1990
CHET08,2008,TRUE,210,18,1,10/29/1990
CHET08,2008,TRUE,1299,108,495,1/2/1900
CHIK08,2008,FALSE,1299,108,4169,1/2/1900
CHOP08,2008,FALSE,14,1,301,2/8/2007
CHOP08,2008,FALSE,86,7,2135,2/12/2001
CHOP08,2008,FALSE,1299,108,3324,1/2/1900
CIRC08,2008,TRUE,36,3,67,4/22/2005
CIRC08,2008,TRUE,69,6,27,7/17/2002
CIRC08,2008,TRUE,120,10,428,4/29/1998
CIRC08,2008,TRUE,131,11,131,5/1/1997
CIRC08,2008,TRUE,145,12,922,3/25/1996
CIRC08,2008,TRUE,157,13,4,3/10/1995
CIRC08,2008,TRUE,182,15,86,2/2/1993
CIRC08,2008,TRUE,191,16,63,5/11/1992
CIRC08,2008,TRUE,266,22,147,2/3/1986
CIRC08,2008,TRUE,272,23,2,8/1/1985
CIRC08,2008,TRUE,1299,108,2203,1/2/1900
CLAS08,2008,TRUE,117,10,52,7/7/1998
CLAS08,2008,TRUE,164,14,2054,8/4/1994
CLAS08,2008,TRUE,227,19,2069,5/22/1989
CLAS08,2008,TRUE,248,21,1259,8/10/1987
CLAS08,2008,TRUE,272,23,1,8/7/1985
CLAS08,2008,TRUE,1299,108,38,1/2/1900
COPS08,2008,TRUE,9,1,7896,7/17/2007
COPS08,2008,TRUE,86,7,2726,2/12/2001
COPS08,2008,TRUE,105,9,74,7/7/1999
COPS08,2008,TRUE,154,13,252,6/15/1995
COPS08,2008,TRUE,217,18,142,3/26/1990
COPS08,2008,TRUE,1299,108,577,1/2/1900
CRMB08,2008,TRUE,60,5,250,4/1/2003
CRMB08,2008,TRUE,105,9,2118,7/20/1999
CRMB08,2008,TRUE,299,25,11,5/24/1983
CRMB08,2008,TRUE,1299,108,124,1/2/1900
CRSM08,2008,TRUE,9,1,1964,7/20/2007
CRSM08,2008,TRUE,69,6,50,7/26/2002
CRSM08,2008,TRUE,70,6,14,6/11/2002
CRSM08,2008,TRUE,105,9,2223,7/20/1999
CRSM08,2008,TRUE,166,14,4,6/21/1994
CRSM08,2008,TRUE,248,21,341,8/10/1987
CRSM08,2008,TRUE,1299,108,2754,1/2/1900
CRSN08,2008,FALSE,70,6,1068,6/11/2002
CRSN08,2008,FALSE,166,14,1,6/21/1994
CRSN08,2008,FALSE,227,19,85,5/22/1989
CRSN08,2008,FALSE,1299,108,3554,1/2/1900
CTRN08,2008,TRUE,69,6,551,7/31/2002
CTRN08,2008,TRUE,164,14,1889,8/4/1994
CTRN08,2008,TRUE,227,19,241,5/22/1989
CTRN08,2008,TRUE,248,21,37,8/10/1987
